#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244693705
#Date Time: 2018-03-23 10:59:42.452
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 100 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -2 V
#Channel 2: Range: 100 mV/div Offset: -200 mV

Time (s),Channel 1 (V),Channel 2 (V)
-5.119288154897494,2.5708272804073933,0.18803986680806239
-5.1180381548974943,2.5708272804073933,0.18837298063272759
-5.1167881548974936,2.5708272804073933,0.18837298063272773
-5.1155381548974939,2.5743218654028017,0.18837298063272773
-5.1142881548974941,2.5708272804073933,0.18837298063272773
-5.1130381548974935,2.5708272804073951,0.18837298063272787
-5.1117881548974937,2.5743218654028017,0.18870609445739311
-5.110538154897494,2.5743218654028017,0.18870609445739311
-5.1092881548974942,2.5743218654028017,0.18870609445739311
-5.1080381548974936,2.5743218654027999,0.18870609445739311
-5.1067881548974938,2.5708272804073933,0.18870609445739311
-5.1055381548974941,2.5708272804073933,0.18837298063272773
-5.1042881548974943,2.5708272804073933,0.18803986680806253
-5.1030381548974937,2.5708272804073933,0.18803986680806239
-5.1017881548974939,2.5708272804073933,0.18803986680806239
-5.1005381548974942,2.5708272804073933,0.18770675298339701
-5.0992881548974935,2.5708272804073933,0.18803986680806253
-5.0980381548974938,2.5708272804073933,0.18837298063272773
-5.096788154897494,2.5708272804073933,0.18837298063272773
-5.0955381548974943,2.5743218654027999,0.18837298063272773
-5.0942881548974936,2.5708272804073933,0.18837298063272773
-5.0930381548974939,2.5743218654028017,0.18870609445739311
-5.0917881548974941,2.5743218654028017,0.18870609445739311
-5.0905381548974935,2.5743218654028017,0.18870609445739311
-5.0892881548974938,2.5743218654028017,0.18870609445739311
-5.088038154897494,2.5743218654028017,0.18870609445739311
-5.0867881548974943,2.5743218654028017,0.18837298063272787
-5.0855381548974936,2.5708272804073933,0.18837298063272773
-5.0842881548974939,2.5708272804073933,0.18803986680806239
-5.0830381548974941,2.5708272804073933,0.18803986680806239
-5.0817881548974935,2.5708272804073933,0.18803986680806226
-5.0805381548974937,2.5708272804073933,0.18770675298339701
-5.079288154897494,2.5708272804073933,0.18803986680806239
-5.0780381548974942,2.5708272804073933,0.18837298063272759
-5.0767881548974936,2.5743218654028017,0.18837298063272773
-5.0755381548974938,2.5743218654028017,0.18837298063272773
-5.0742881548974941,2.5708272804073933,0.18837298063272773
-5.0730381548974943,2.5743218654027999,0.18837298063272773
-5.0717881548974937,2.5743218654028017,0.18870609445739311
-5.0705381548974939,2.5743218654028017,0.18870609445739311
-5.0692881548974942,2.5743218654028017,0.18870609445739311
-5.0680381548974935,2.5743218654028017,0.18870609445739298
-5.0667881548974938,2.5743218654028017,0.18837298063272773
-5.065538154897494,2.5708272804073933,0.18837298063272773
-5.0642881548974943,2.5708272804073933,0.18803986680806253
-5.0630381548974936,2.5708272804073933,0.18803986680806239
-5.0617881548974939,2.5708272804073933,0.18803986680806239
-5.0605381548974941,2.5708272804073933,0.18770675298339701
-5.0592881548974935,2.5708272804073933,0.18803986680806239
-5.0580381548974938,2.5708272804073933,0.18803986680806239
-5.056788154897494,2.5708272804073933,0.18837298063272773
-5.0555381548974943,2.5743218654027999,0.18837298063272773
-5.0542881548974936,2.5743218654028017,0.18837298063272773
-5.0530381548974939,2.5743218654028017,0.18870609445739311
-5.0517881548974941,2.5743218654028017,0.18870609445739311
-5.0505381548974935,2.5743218654028017,0.18870609445739311
-5.0492881548974937,2.5743218654028017,0.18870609445739311
-5.048038154897494,2.5743218654028017,0.18870609445739311
-5.0467881548974942,2.5743218654028017,0.18837298063272787
-5.0455381548974936,2.5708272804073933,0.18837298063272759
-5.0442881548974938,2.5708272804073933,0.18803986680806239
-5.0430381548974941,2.5708272804073933,0.18803986680806239
-5.0417881548974943,2.5708272804073933,0.18770675298339715
-5.0405381548974937,2.5708272804073933,0.18770675298339701
-5.0392881548974939,2.5708272804073933,0.18803986680806239
-5.0380381548974942,2.5743218654028017,0.18837298063272773
-5.0367881548974935,2.5708272804073933,0.18837298063272773
-5.0355381548974938,2.5708272804073933,0.18837298063272773
-5.034288154897494,2.5708272804073933,0.18837298063272773
-5.0330381548974943,2.5743218654027999,0.18870609445739298
-5.0317881548974936,2.5708272804073933,0.18870609445739311
-5.0305381548974939,2.5743218654028017,0.18870609445739311
-5.0292881548974941,2.5708272804073933,0.18870609445739311
-5.0280381548974935,2.5743218654027999,0.18870609445739298
-5.0267881548974938,2.5708272804073933,0.18837298063272773
-5.025538154897494,2.5708272804073933,0.18837298063272773
-5.0242881548974943,2.5708272804073933,0.18803986680806253
-5.0230381548974936,2.5708272804073933,0.18803986680806239
-5.0217881548974939,2.5708272804073933,0.18803986680806239
-5.0205381548974941,2.5708272804073933,0.18770675298339701
-5.0192881548974935,2.5708272804073933,0.18803986680806239
-5.0180381548974937,2.5708272804073933,0.18803986680806239
-5.016788154897494,2.5708272804073933,0.18837298063272773
-5.0155381548974942,2.5708272804073933,0.18837298063272773
-5.0142881548974936,2.5743218654028017,0.18837298063272773
-5.0130381548974938,2.5743218654028017,0.18837298063272773
-5.0117881548974941,2.5743218654028017,0.18870609445739311
-5.0105381548974943,2.5743218654028017,0.18870609445739311
-5.0092881548974937,2.5743218654028017,0.18870609445739311
-5.0080381548974939,2.5743218654028017,0.18870609445739311
-5.0067881548974942,2.5743218654028017,0.18837298063272773
-5.0055381548974935,2.5743218654028017,0.18837298063272759
-5.0042881548974938,2.5743218654028017,0.18803986680806239
-5.003038154897494,2.5743218654028017,0.18803986680806239
-5.0017881548974943,2.5708272804073951,0.18803986680806239
-5.0005381548974936,2.5708272804073933,0.18770675298339701
-4.9992881548974939,2.5708272804073933,0.18803986680806239
-4.9980381548974941,2.5708272804073933,0.18837298063272773
-4.9967881548974935,2.5743218654028017,0.18837298063272773
-4.9955381548974938,2.5743218654028017,0.18837298063272773
-4.994288154897494,2.5743218654028017,0.18837298063272773
-4.9930381548974943,2.5743218654028017,0.18870609445739298
-4.9917881548974936,2.5743218654028017,0.18870609445739311
-4.9905381548974939,2.5743218654028017,0.18837298063272773
-4.9892881548974941,2.5743218654028017,0.18870609445739311
-4.9880381548974935,2.5743218654028017,0.18870609445739298
-4.9867881548974937,2.5743218654028017,0.18837298063272773
-4.985538154897494,2.5708272804073933,0.18837298063272773
-4.9842881548974942,2.5708272804073933,0.18803986680806253
-4.9830381548974936,2.5708272804073933,0.18803986680806239
-4.9817881548974938,2.5708272804073933,0.18803986680806239
-4.9805381548974941,2.5708272804073933,0.18770675298339701
-4.9792881548974943,2.5708272804073933,0.18803986680806226
-4.9780381548974937,2.5708272804073933,0.18837298063272773
-4.9767881548974939,2.5743218654028017,0.18837298063272773
-4.9755381548974942,2.5708272804073933,0.18837298063272773
-4.9742881548974935,2.5708272804073951,0.18837298063272773
-4.9730381548974938,2.5743218654028017,0.18837298063272773
-4.971788154897494,2.5743218654028017,0.18870609445739311
-4.9705381548974943,2.5743218654028017,0.18870609445739311
-4.9692881548974936,2.5743218654028017,0.18870609445739311
-4.9680381548974939,2.5743218654028017,0.18870609445739311
-4.9667881548974941,2.5743218654028017,0.18837298063272773
-4.9655381548974935,2.5708272804073933,0.18837298063272759
-4.9642881548974938,2.5708272804073933,0.18803986680806239
-4.963038154897494,2.5708272804073933,0.18803986680806239
-4.9617881548974943,2.5708272804073933,0.18803986680806239
-4.9605381548974936,2.5708272804073933,0.18770675298339701
-4.9592881548974939,2.5708272804073933,0.18803986680806239
-4.9580381548974941,2.5708272804073933,0.18803986680806239
-4.9567881548974935,2.5743218654028017,0.18837298063272773
-4.9555381548974937,2.5743218654028017,0.18837298063272773
-4.954288154897494,2.5708272804073933,0.18837298063272773
-4.9530381548974942,2.5743218654027999,0.18837298063272773
-4.9517881548974936,2.5743218654028017,0.18870609445739311
-4.9505381548974938,2.5743218654028017,0.18870609445739311
-4.9492881548974941,2.5743218654028017,0.18870609445739311
-4.9480381548974943,2.5743218654028017,0.18870609445739311
-4.9467881548974937,2.5708272804073933,0.18837298063272773
-4.9455381548974939,2.5708272804073933,0.18837298063272773
-4.9442881548974942,2.5708272804073933,0.18803986680806239
-4.9430381548974935,2.5708272804073933,0.18803986680806226
-4.9417881548974938,2.5708272804073933,0.18770675298339701
-4.940538154897494,2.5708272804073933,0.18770675298339701
-4.9392881548974943,2.5708272804073933,0.18803986680806226
-4.9380381548974936,2.5708272804073933,0.18803986680806239
-4.9367881548974939,2.5708272804073933,0.18837298063272773
-4.9355381548974941,2.5708272804073933,0.18837298063272773
-4.9342881548974935,2.5708272804073933,0.18837298063272773
-4.9330381548974938,2.5708272804073933,0.18837298063272773
-4.931788154897494,2.5743218654028017,0.18870609445739311
-4.9305381548974943,2.5743218654028017,0.18870609445739311
-4.9292881548974936,2.5743218654028017,0.18870609445739311
-4.9280381548974939,2.5743218654028017,0.18870609445739311
-4.9267881548974941,2.5743218654028017,0.18837298063272773
-4.9255381548974935,2.5743218654028017,0.18837298063272759
-4.9242881548974937,2.5743218654028017,0.18803986680806239
-4.923038154897494,2.5708272804073933,0.18803986680806239
-4.9217881548974942,2.5708272804073933,0.18770675298339715
-4.9205381548974936,2.5743218654027999,0.18770675298339715
-4.9192881548974938,2.5708272804073933,0.18803986680806239
-4.9180381548974941,2.5743218654028017,0.18803986680806239
