Time (s);Channel 1 (V);Channel 2 (V)
-0.010239166666666667;0.18371346134541963;0.18380598500434595
-0.010236666666666666;0.18371346134541963;0.18347287117968059
-0.010234166666666666;0.18338192363848518;0.18380598500434595
-0.010231666666666667;0.18338192363848518;0.18380598500434595
-0.010229166666666666;0.18404499905235408;0.18347287117968059
-0.010226666666666667;0.18437653675928853;0.1831397573550152
-0.010224166666666666;0.18404499905235408;0.18347287117968059
-0.010221666666666667;0.18371346134541977;0.18347287117968059
-0.010219166666666666;0.18305038593155074;0.18380598500434595
-0.010216666666666666;0.18305038593155074;0.18413909882901117
-0.010214166666666667;0.18305038593155074;0.18380598500434595
-0.010211666666666666;0.18338192363848518;0.18380598500434608
-0.010209166666666667;0.18338192363848518;0.18413909882901131
-0.010206666666666666;0.18371346134541963;0.18413909882901131
-0.010204166666666667;0.18271884822461629;0.18447221265367669
-0.010201666666666666;0.18338192363848518;0.18380598500434595
-0.010199166666666667;0.18338192363848518;0.18380598500434595
-0.010196666666666666;0.18338192363848518;0.18380598500434595
-0.010194166666666666;0.18338192363848504;0.18380598500434581
-0.010191666666666667;0.18305038593155074;0.18347287117968059
-0.010189166666666666;0.18338192363848518;0.18380598500434595
-0.010186666666666667;0.18338192363848518;0.18380598500434595
-0.010184166666666666;0.18305038593155074;0.18380598500434595
-0.010181666666666667;0.18338192363848504;0.18347287117968072
-0.010179166666666666;0.18305038593155074;0.18380598500434595
-0.010176666666666667;0.18338192363848504;0.18347287117968072
-0.010174166666666666;0.18371346134541963;0.18347287117968059
-0.010171666666666666;0.18371346134541949;0.18380598500434581
-0.010169166666666667;0.18338192363848518;0.18347287117968059
-0.010166666666666666;0.18371346134541963;0.18347287117968059
-0.010164166666666667;0.18371346134541963;0.18380598500434595
-0.010161666666666666;0.18305038593155074;0.18413909882901131
-0.010159166666666667;0.18271884822461643;0.18413909882901131
-0.010156666666666666;0.18305038593155074;0.1831397573550152
-0.010154166666666667;0.18271884822461643;0.18380598500434564
-0.010151666666666666;0.18338192363848518;0.1831397573550152
-0.010149166666666666;0.18338192363848532;0.18347287117968059
-0.010146666666666667;0.18371346134541963;0.18347287117968059
-0.010144166666666666;0.18305038593155074;0.18347287117968059
-0.010141666666666667;0.18338192363848518;0.18380598500434595
-0.010139166666666666;0.18305038593155074;0.18380598500434595
-0.010136666666666667;0.18305038593155074;0.18380598500434595
-0.010134166666666666;0.18371346134541963;0.18413909882901131
-0.010131666666666666;0.18371346134541949;0.18413909882901117
-0.010129166666666667;0.18338192363848518;0.18380598500434595
-0.010126666666666666;0.18338192363848532;0.18413909882901131
-0.010124166666666667;0.18371346134541963;0.18413909882901131
-0.010121666666666666;0.18338192363848518;0.18380598500434595
-0.010119166666666667;0.18404499905235408;0.18347287117968059
-0.010116666666666666;0.18371346134541963;0.18347287117968059
-0.010114166666666667;0.18404499905235394;0.18380598500434581
-0.010111666666666666;0.18404499905235408;0.18347287117968059
-0.010109166666666666;0.18338192363848504;0.18380598500434595
-0.010106666666666667;0.18305038593155074;0.18380598500434595
-0.010104166666666666;0.18371346134541963;0.18380598500434581
-0.010101666666666667;0.18371346134541963;0.18347287117968059
-0.010099166666666666;0.18338192363848518;0.18347287117968059
-0.010096666666666667;0.18371346134541949;0.18380598500434581
-0.010094166666666666;0.18371346134541963;0.18380598500434595
-0.010091666666666667;0.18338192363848532;0.18380598500434595
-0.010089166666666666;0.18338192363848518;0.18347287117968059
-0.010086666666666666;0.18371346134541949;0.18347287117968072
-0.010084166666666667;0.18338192363848518;0.18380598500434595
-0.010081666666666666;0.18371346134541963;0.18347287117968059
-0.010079166666666667;0.18371346134541963;0.1831397573550152
